Index,Zip Code,Students Standard Exceeded_math2022,Students Standard Met_math2022,Students Standard Met and Above_math2022,Students Standard Nearly Met_math2022,Students Standard Not Met_math2022,Students with Scores_math2022,Percentage Standard Exceeded_math2022,Percentage Standard Met_math2022,Percentage Standard Met and Above_math2022,Percentage Standard Nearly Met_math2022,Percentage Standard Not Met_math2022,Median Mortgage
1336,96002,274,434,708,704,993,2405,11.39293139,18.04573805,29.43866944,29.27234927,41.28898129,280900
1337,96003,353,597,950,777,908,2635,13.39658444,22.65654649,36.05313093,29.48766603,34.45920304,299600
1338,96007,130,237,367,350,683,1400,9.285714286,16.92857143,26.21428571,25,48.78571429,235900
1339,96008,39,58,97,58,52,207,18.84057971,28.01932367,46.85990338,28.01932367,25.12077295,197700
1340,96009,2,13,15,23,33,71,2.816901408,18.30985915,21.12676056,32.3943662,46.47887324,277800
1341,96013,17,36,53,92,119,264,6.439393939,13.63636364,20.07575758,34.84848485,45.07575758,169500
1342,96017,3,9,12,7,12,31,9.677419355,29.03225806,38.70967742,22.58064516,38.70967742,258300
1343,96019,89,122,211,218,313,742,11.99460916,16.44204852,28.43665768,29.38005391,42.18328841,219700
1344,96020,12,24,36,60,63,159,7.547169811,15.09433962,22.64150943,37.73584906,39.62264151,229200
1345,96021,97,235,332,418,1007,1757,5.520774047,13.37507114,18.89584519,23.79055208,57.31360273,212900
1346,96022,250,350,600,450,472,1522,16.42575558,22.99605782,39.4218134,29.56636005,31.01182654,263300
1347,96023,0,2,2,1,9,12,0,16.66666667,16.66666667,8.333333333,75,120300
1348,96024,41,36,77,18,15,110,37.27272727,32.72727273,70,16.36363636,13.63636364,278800
1349,96025,1,5,6,13,44,63,1.587301587,7.936507937,9.523809524,20.63492063,69.84126984,232200
1350,96027,11,30,41,34,26,101,10.89108911,29.7029703,40.59405941,33.66336634,25.74257426,240800
1351,96028,16,31,47,63,37,147,10.88435374,21.08843537,31.97278912,42.85714286,25.17006803,286100
1352,96029,2,4,6,14,15,35,5.714285714,11.42857143,17.14285714,40,42.85714286,311500
1353,96032,32,43,75,89,63,227,14.0969163,18.94273128,33.03964758,39.20704846,27.75330396,253400
1354,96033,2,6,8,6,1,15,13.33333333,40,53.33333333,40,6.666666667,130000
1355,96034,1,4,5,4,15,24,4.166666667,16.66666667,20.83333333,16.66666667,62.5,305300
1356,96035,0,10,10,57,188,255,0,3.921568627,3.921568627,22.35294118,73.7254902,223500
1357,96038,14,32,46,44,35,125,11.2,25.6,36.8,35.2,28,213900
1358,96039,2,7,9,17,47,73,2.739726027,9.589041096,12.32876712,23.28767123,64.38356164,143800
1359,96041,33,49,82,34,26,142,23.23943662,34.50704225,57.74647887,23.94366197,18.30985915,310100
1360,96044,3,3,6,7,9,22,13.63636364,13.63636364,27.27272727,31.81818182,40.90909091,177100
1361,96047,2,6,8,6,11,25,8,24,32,24,44,367600
1362,96048,14,14,28,13,8,49,28.57142857,28.57142857,57.14285714,26.53061224,16.32653061,330600
1363,96052,2,6,8,9,23,40,5,15,20,22.5,57.5,282500
1364,96055,62,80,142,95,166,403,15.38461538,19.85111663,35.23573201,23.57320099,41.191067,229300
1365,96056,11,23,34,22,43,99,11.11111111,23.23232323,34.34343434,22.22222222,43.43434343,266500
1366,96057,5,5,10,16,14,40,12.5,12.5,25,40,35,237500
1367,96062,52,53,105,48,26,179,29.05027933,29.60893855,58.65921788,26.81564246,14.52513966,325000
1368,96064,26,37,63,90,123,276,9.420289855,13.4057971,22.82608696,32.60869565,44.56521739,199100
1369,96065,4,13,17,15,23,55,7.272727273,23.63636364,30.90909091,27.27272727,41.81818182,267700
1370,96067,62,105,167,173,281,621,9.98389694,16.90821256,26.8921095,27.85829308,45.24959742,320300
1371,96069,1,4,5,10,13,28,3.571428571,14.28571429,17.85714286,35.71428571,46.42857143,327000
1372,96073,171,205,376,223,175,774,22.09302326,26.48578811,48.57881137,28.81136951,22.60981912,451900
1373,96080,161,327,488,677,1227,2392,6.730769231,13.67056856,20.40133779,28.30267559,51.29598662,250400
1374,96087,4,12,16,19,28,63,6.349206349,19.04761905,25.3968254,30.15873016,44.44444444,334500
1375,96088,2,16,18,33,78,129,1.550387597,12.40310078,13.95348837,25.58139535,60.46511628,257200
1376,96092,6,21,27,21,14,62,9.677419355,33.87096774,43.5483871,33.87096774,22.58064516,275000
1377,96093,44,64,108,80,89,277,15.88447653,23.10469314,38.98916968,28.88086643,32.1299639,298300
1378,96094,30,67,97,103,167,367,8.174386921,18.25613079,26.43051771,28.0653951,45.50408719,248600
1379,96097,28,111,139,208,397,744,3.76344086,14.91935484,18.6827957,27.95698925,53.36021505,190300
1380,96101,27,73,100,128,193,421,6.413301663,17.33966746,23.75296912,30.40380048,45.8432304,145900
1381,96104,7,10,17,18,21,56,12.5,17.85714286,30.35714286,32.14285714,37.5,174400
1382,96107,13,19,32,36,23,91,14.28571429,20.87912088,35.16483516,39.56043956,25.27472527,245800
1383,96109,8,15,23,41,83,147,5.442176871,10.20408163,15.6462585,27.89115646,56.46258503,186400
1384,96114,16,44,60,71,92,223,7.174887892,19.7309417,26.9058296,31.83856502,41.25560538,295100
1385,96118,21,36,57,69,51,177,11.86440678,20.33898305,32.20338983,38.98305085,28.81355932,215000
1386,96120,3,4,7,6,17,30,10,13.33333333,23.33333333,20,56.66666667,375300
1387,96122,25,58,83,89,114,286,8.741258741,20.27972028,29.02097902,31.11888112,39.86013986,198000
1388,96130,108,187,295,347,488,1130,9.557522124,16.54867257,26.10619469,30.7079646,43.18584071,218100
1389,96134,8,24,32,55,122,209,3.827751196,11.48325359,15.31100478,26.31578947,58.37320574,130100
1390,96137,1,16,17,26,41,84,1.19047619,19.04761905,20.23809524,30.95238095,48.80952381,236300
1391,96143,51,33,84,29,55,168,30.35714286,19.64285714,50,17.26190476,32.73809524,542100
1392,96145,128,133,261,141,166,568,22.53521127,23.41549296,45.95070423,24.82394366,29.22535211,785700
1393,96146,82,39,121,18,2,141,58.15602837,27.65957447,85.81560284,12.76595745,1.418439716,1203900
1394,96150,187,309,496,468,816,1780,10.50561798,17.35955056,27.86516854,26.29213483,45.84269663,488200
1395,96161,391,335,726,331,321,1378,28.37445573,24.31059507,52.6850508,24.0203193,23.2946299,653600
},,,,,,,,,,,,,
