zipcode,median,lat_x,lng_x,mortgage,lat_y,lng_y,city,population,density,county,county_seat,est,etymology,popl_2022,area,gdp_usd,gdp_rank
95376,454200,37.736779999999996,-121.43404,7922,37.736779999999996,-121.43404,Tracy,55314,2804.0,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95377,594900,37.65293,-121.49598,5816,37.65293,-121.49598,Tracy,33630,118.1,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95686,311000,38.19039,-121.48543000000001,98,38.19039,-121.48543000000001,Thornton,1155,13.8,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95222,399200,38.06127,-120.61791000000001,731,38.06127,-120.61791000000001,Angels Camp,5161,13.1,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95224,327800,38.227059999999994,-120.32562,18,38.227059999999994,-120.32562,Avery,148,5.0,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95225,594900,38.203990000000005,-120.86488,52,38.203990000000005,-120.86488,Burson,1001,39.9,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95228,350500,37.946690000000004,-120.68066999999999,1053,37.946690000000004,-120.68066999999999,Copperopolis,4571,19.3,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95233,385200,38.18622,-120.36859,70,38.18622,-120.36859,Hathaway Pines,250,59.9,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95245,383800,38.30189,-120.61975,524,38.30189,-120.61975,Mokelumne Hill,2422,13.4,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95246,313000,38.23662,-120.49588999999999,281,38.23662,-120.49588999999999,Mountain Ranch,1305,7.3,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95247,357500,38.14264,-120.44358999999999,551,38.14264,-120.44358999999999,Murphys,3594,29.5,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95249,332300,38.189859999999996,-120.61783999999999,598,38.189859999999996,-120.61783999999999,San Andreas,5533,26.3,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95251,286400,38.08024,-120.45768999999999,188,38.08024,-120.45768999999999,Vallecito,507,16.0,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95252,360200,38.15871,-120.84213999999999,2869,38.15871,-120.84213999999999,Valley Springs,14644,49.6,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95254,374400,38.20323,-120.95857,123,38.20323,-120.95857,Wallace,769,60.9,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95255,231500,38.42055,-120.47506000000001,227,38.42055,-120.47506000000001,West Point,1748,15.3,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95257,281900,38.38068,-120.45255,32,38.38068,-120.45255,Wilseyville,429,14.1,Calaveras,San Andreas,1850,"Calaveras River;calaverasis Spanish for ""skulls"".","46,563","1,020sq mi(2,642km2)",1368814,46
95223,360600,38.4644,-119.85938999999999,619,38.4644,-119.85938999999999,Arnold,2650,2.4,Alpine,Markleeville,1864,Location high in theSierra Nevada;alpinerefers to the Alps or other mountains.,"1,190","739sq mi(1,914km2)",94933,57
95646,393200,38.63828,-120.01813,52,38.63828,-120.01813,Kirkwood,232,1.7,Alpine,Markleeville,1864,Location high in theSierra Nevada;alpinerefers to the Alps or other mountains.,"1,190","739sq mi(1,914km2)",94933,57
96120,375300,38.745,-119.82485,120,38.745,-119.82485,Markleeville,1061,1.8,Alpine,Markleeville,1864,Location high in theSierra Nevada;alpinerefers to the Alps or other mountains.,"1,190","739sq mi(1,914km2)",94933,57
95230,591900,37.97361,-120.86492,89,37.97361,-120.86492,Farmington,619,1.7,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95307,313000,37.555820000000004,-120.95385,4806,37.555820000000004,-120.95385,Ceres,47666,560.5,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95313,494000,37.435109999999995,-121.03769,112,37.435109999999995,-121.03769,Crows Landing,1250,10.6,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95316,375000,37.54613,-120.69211999999999,1414,37.54613,-120.69211999999999,Denair,7832,37.0,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95319,194700,37.6309,-120.87728,111,37.6309,-120.87728,Empire,1658,253.5,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95323,451400,37.60881,-120.68463999999999,208,37.60881,-120.68463999999999,Hickman,1489,18.4,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95326,366500,37.58998,-120.8531,1543,37.58998,-120.8531,Hughson,10254,149.4,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95328,306000,37.557970000000005,-120.90932,404,37.557970000000005,-120.90932,Keyes,3585,1534.6,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95350,309800,37.67175,-121.00731999999999,6173,37.67175,-121.00731999999999,Modesto,55097,2407.6,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95351,241800,37.6236,-120.99828000000001,4303,37.6236,-120.99828000000001,Modesto,49149,2134.0,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95354,280500,37.638490000000004,-120.96428,3022,37.638490000000004,-120.96428,Modesto,25165,1269.4,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95355,359200,37.6727,-120.94717,8535,37.6727,-120.94717,Modesto,59597,2462.0,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95356,389900,37.71945,-121.02786,4797,37.71945,-121.02786,Modesto,33055,574.6,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95357,340300,37.66985,-120.87924,1872,37.66985,-120.87924,Modesto,13740,134.8,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95358,319900,37.61578,-121.10059,3121,37.61578,-121.10059,Modesto,31938,106.1,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95360,298300,37.32918,-121.03827,2113,37.32918,-121.03827,Newman,13551,84.6,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95361,407700,37.793420000000005,-120.77654,5436,37.793420000000005,-120.77654,Oakdale,34725,61.7,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95363,360300,37.37251,-121.27192,3994,37.37251,-121.27192,Patterson,29364,23.7,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95367,344800,37.73089,-120.94668999999999,3610,37.73089,-120.94668999999999,Riverbank,25037,1840.6,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95368,349000,37.71544,-121.09047,2631,37.71544,-121.09047,Salida,14674,1851.1,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95380,319900,37.47226,-120.86978,4339,37.47226,-120.86978,Turlock,45576,228.1,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95382,374600,37.52831,-120.85213999999999,5909,37.52831,-120.85213999999999,Turlock,37296,1315.6,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95386,323200,37.67391,-120.63045,1354,37.67391,-120.63045,Waterford,10371,42.3,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95387,445100,37.55429,-121.2451,79,37.55429,-121.2451,Westley,1122,20.1,Stanislaus,Modesto,1854,"Stanislaus River, named afterEstanislao, a native of the area when California was under Spanish and Mexican rule","551,275","1,495sq mi(3,872km2)",21953592,22
95306,283300,37.36015,-120.11581000000001,130,37.36015,-120.11581000000001,Catheys Valley,844,2.0,Mariposa,Mariposa,1850,"The city of Mariposa;mariposais Spanish for ""butterfly"".","17,020","1,451sq mi(3,758km2)",752739,53
95311,252400,37.70443,-120.08344,490,37.70443,-120.08344,Coulterville,1991,3.2,Mariposa,Mariposa,1850,"The city of Mariposa;mariposais Spanish for ""butterfly"".","17,020","1,451sq mi(3,758km2)",752739,53
95318,241500,37.66618,-119.8064,64,37.66618,-119.8064,El Portal,410,2.8,Mariposa,Mariposa,1850,"The city of Mariposa;mariposais Spanish for ""butterfly"".","17,020","1,451sq mi(3,758km2)",752739,53
95338,320800,37.50911,-119.98658999999999,1678,37.50911,-119.98658999999999,Mariposa,10726,12.2,Mariposa,Mariposa,1850,"The city of Mariposa;mariposais Spanish for ""butterfly"".","17,020","1,451sq mi(3,758km2)",752739,53
95345,299500,37.58784,-119.96408000000001,52,37.58784,-119.96408000000001,Midpines,664,6.7,Mariposa,Mariposa,1850,"The city of Mariposa;mariposais Spanish for ""butterfly"".","17,020","1,451sq mi(3,758km2)",752739,53
95389,699100,37.737840000000006,-119.52556000000001,21,37.737840000000006,-119.52556000000001,Yosemite National Park,1380,1.8,Mariposa,Mariposa,1850,"The city of Mariposa;mariposais Spanish for ""butterfly"".","17,020","1,451sq mi(3,758km2)",752739,53
95310,379500,38.09944,-120.36171000000002,264,38.09944,-120.36171000000002,Columbia,1431,12.4,Tuolumne,Sonora,1850,"Exact etymology disputed; probably a corruption of the native termtalmalamne,which means ""cluster of stone wigwams,"" a reference to local cave dwelling tribes","54,531","2,236sq mi(5,791km2)",2228425,41
95321,330900,37.97719,-119.75012,838,37.97719,-119.75012,Groveland,3922,3.4,Tuolumne,Sonora,1850,"Exact etymology disputed; probably a corruption of the native termtalmalamne,which means ""cluster of stone wigwams,"" a reference to local cave dwelling tribes","54,531","2,236sq mi(5,791km2)",2228425,41
95327,271800,37.84912,-120.4858,873,37.84912,-120.4858,Jamestown,9165,22.3,Tuolumne,Sonora,1850,"Exact etymology disputed; probably a corruption of the native termtalmalamne,which means ""cluster of stone wigwams,"" a reference to local cave dwelling tribes","54,531","2,236sq mi(5,791km2)",2228425,41
95329,284400,37.67726,-120.41363,631,37.67726,-120.41363,La Grange,2497,8.3,Tuolumne,Sonora,1850,"Exact etymology disputed; probably a corruption of the native termtalmalamne,which means ""cluster of stone wigwams,"" a reference to local cave dwelling tribes","54,531","2,236sq mi(5,791km2)",2228425,41
95346,375600,38.07045,-120.17291000000002,287,38.07045,-120.17291000000002,Mi Wuk Village,1126,85.1,Tuolumne,Sonora,1850,"Exact etymology disputed; probably a corruption of the native termtalmalamne,which means ""cluster of stone wigwams,"" a reference to local cave dwelling tribes","54,531","2,236sq mi(5,791km2)",2228425,41
95370,342700,37.984840000000005,-120.34515,5163,37.984840000000005,-120.34515,Sonora,27896,104.5,Tuolumne,Sonora,1850,"Exact etymology disputed; probably a corruption of the native termtalmalamne,which means ""cluster of stone wigwams,"" a reference to local cave dwelling tribes","54,531","2,236sq mi(5,791km2)",2228425,41
95372,317000,37.98927,-120.26272,426,37.98927,-120.26272,Soulsbyville,1937,309.0,Tuolumne,Sonora,1850,"Exact etymology disputed; probably a corruption of the native termtalmalamne,which means ""cluster of stone wigwams,"" a reference to local cave dwelling tribes","54,531","2,236sq mi(5,791km2)",2228425,41
95379,319000,37.96174,-120.21635,759,37.96174,-120.21635,Tuolumne,3924,58.5,Tuolumne,Sonora,1850,"Exact etymology disputed; probably a corruption of the native termtalmalamne,which means ""cluster of stone wigwams,"" a reference to local cave dwelling tribes","54,531","2,236sq mi(5,791km2)",2228425,41
95383,364200,38.09534,-120.22601999999999,1001,38.09534,-120.22601999999999,Twain Harte,4022,23.4,Tuolumne,Sonora,1850,"Exact etymology disputed; probably a corruption of the native termtalmalamne,which means ""cluster of stone wigwams,"" a reference to local cave dwelling tribes","54,531","2,236sq mi(5,791km2)",2228425,41
95410,644700,39.216159999999995,-123.70012,188,39.216159999999995,-123.70012,Albion,981,12.6,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95415,542200,39.0205,-123.36751000000001,58,39.0205,-123.36751000000001,Boonville,1380,9.6,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95427,699700,39.25326,-123.56931999999999,22,39.25326,-123.56931999999999,Comptche,700,4.8,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95428,301300,39.82489,-123.18126000000001,212,39.82489,-123.18126000000001,Covelo,2761,3.9,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95429,336200,39.73292,-123.34841000000002,23,39.73292,-123.34841000000002,Dos Rios,122,1.9,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95432,623900,39.1083,-123.63828999999998,79,39.1083,-123.63828999999998,Elk,599,3.2,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95437,446400,39.44535,-123.69402,2150,39.44535,-123.69402,Fort Bragg,15903,34.6,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95445,585200,38.83762,-123.49403999999998,325,38.83762,-123.49403999999998,Gualala,2134,9.2,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95449,465000,38.94331,-123.09653,140,38.94331,-123.09653,Hopland,1460,4.1,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95454,371700,39.78063,-123.51631,201,39.78063,-123.51631,Laytonville,2076,2.6,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95456,410000,39.25851,-123.74585,56,39.25851,-123.74585,Little River,780,26.6,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95459,539800,38.99068,-123.62626999999999,119,38.99068,-123.62626999999999,Manchester,836,5.4,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
95460,566400,39.30386,-123.73737,362,39.30386,-123.73737,Mendocino,2311,25.8,Mendocino,Ukiah,1850,"Antonio de Mendoza, firstviceroyofNew Spain","89,783","3,509sq mi(9,088km2)",3307837,38
