Index,Zip Code,Students Standard Exceeded_english2022,Students Standard Met_english2022,Students Standard Met and Above_english2022,Students Standard Nearly Met_english2022,Students Standard Not Met_english2022,Students with Scores_english2022,Percentage Standard Exceeded_english2022,Percentage Standard Met_english2022,Percentage Standard Met and Above_english2022,Percentage Standard Nearly Met_english2022,Percentage Standard Not Met_english2022,Median Mortgage
1326,95971,55,167,222,133,112,467,11.77730193,35.76017131,47.53747323,28.47965739,23.98286938,266100
1327,95973,29,43,72,32,19,123,23.57723577,34.95934959,58.53658537,26.01626016,15.44715447,402600
1328,95979,1,10,11,2,7,20,5,50,55,10,35,250000
1329,95982,73,173,246,121,123,490,14.89795918,35.30612245,50.20408163,24.69387755,25.10204082,292700
1330,95987,37,129,166,182,347,695,5.323741007,18.56115108,23.88489209,26.18705036,49.92805755,310300
1331,95988,50,155,205,220,363,788,6.345177665,19.67005076,26.01522843,27.91878173,46.06598985,244100
1332,95991,438,951,1389,976,1661,4026,10.87928465,23.62146051,34.50074516,24.24242424,41.2568306,297900
1333,95993,532,781,1313,660,801,2774,19.17808219,28.15428983,47.33237203,23.79235761,28.87527037,353700
1334,96001,652,869,1521,605,588,2714,24.02358143,32.01915991,56.04274134,22.29182019,21.66543847,319700
1335,96002,340,698,1038,606,759,2403,14.14898044,29.04702455,43.19600499,25.2184769,31.5855181,280900
1336,96003,427,739,1166,687,785,2638,16.18650493,28.0136467,44.20015163,26.04245641,29.75739196,299600
1337,96007,184,325,509,365,511,1385,13.28519856,23.46570397,36.75090253,26.35379061,36.89530686,235900
1338,96008,47,62,109,58,43,210,22.38095238,29.52380952,51.9047619,27.61904762,20.47619048,197700
1339,96009,2,13,15,19,37,71,2.816901408,18.30985915,21.12676056,26.76056338,52.11267606,277800
1340,96013,10,57,67,64,132,263,3.802281369,21.6730038,25.47528517,24.33460076,50.19011407,169500
1341,96017,4,7,11,11,9,31,12.90322581,22.58064516,35.48387097,35.48387097,29.03225806,258300
1342,96019,106,168,274,198,270,742,14.28571429,22.64150943,36.92722372,26.68463612,36.38814016,219700
1343,96020,16,37,53,54,54,161,9.937888199,22.98136646,32.91925466,33.54037267,33.54037267,229200
1344,96021,120,322,442,453,877,1772,6.772009029,18.17155756,24.94356659,25.56433409,49.49209932,212900
1345,96022,304,471,775,384,363,1522,19.97371879,30.94612352,50.91984231,25.22996058,23.85019711,263300
1346,96023,1,3,4,2,6,12,8.333333333,25,33.33333333,16.66666667,50,120300
1347,96024,35,42,77,17,16,110,31.81818182,38.18181818,70,15.45454545,14.54545455,278800
1348,96025,0,11,11,17,36,64,0,17.1875,17.1875,26.5625,56.25,232200
1349,96027,23,22,45,32,25,102,22.54901961,21.56862745,44.11764706,31.37254902,24.50980392,240800
1350,96028,23,36,59,42,45,146,15.75342466,24.65753425,40.4109589,28.76712329,30.82191781,286100
1351,96029,4,11,15,6,14,35,11.42857143,31.42857143,42.85714286,17.14285714,40,311500
1352,96032,44,74,118,55,56,229,19.2139738,32.31441048,51.52838428,24.01746725,24.45414847,253400
1353,96033,1,6,7,6,2,15,6.666666667,40,46.66666667,40,13.33333333,130000
1354,96034,3,0,3,4,17,24,12.5,0,12.5,16.66666667,70.83333333,305300
1355,96035,10,34,44,57,144,245,4.081632653,13.87755102,17.95918367,23.26530612,58.7755102,223500
1356,96038,15,35,50,41,34,125,12,28,40,32.8,27.2,213900
1357,96039,1,12,13,17,45,75,1.333333333,16,17.33333333,22.66666667,60,143800
1358,96041,35,44,79,34,28,141,24.82269504,31.20567376,56.02836879,24.11347518,19.85815603,310100
1359,96044,3,6,9,7,6,22,13.63636364,27.27272727,40.90909091,31.81818182,27.27272727,177100
1360,96047,2,5,7,9,9,25,8,20,28,36,36,367600
1361,96048,14,21,35,8,6,49,28.57142857,42.85714286,71.42857143,16.32653061,12.24489796,330600
1362,96052,2,5,7,13,20,40,5,12.5,17.5,32.5,50,282500
1363,96055,54,138,192,92,118,402,13.43283582,34.32835821,47.76119403,22.88557214,29.35323383,229300
1364,96056,13,25,38,27,35,100,13,25,38,27,35,266500
1365,96057,4,17,21,12,8,41,9.756097561,41.46341463,51.2195122,29.26829268,19.51219512,237500
1366,96062,56,56,112,39,29,180,31.11111111,31.11111111,62.22222222,21.66666667,16.11111111,325000
1367,96064,35,68,103,79,94,276,12.68115942,24.63768116,37.31884058,28.62318841,34.05797101,199100
1368,96065,7,13,20,11,24,55,12.72727273,23.63636364,36.36363636,20,43.63636364,267700
1369,96067,98,170,268,152,197,617,15.88330632,27.55267423,43.43598055,24.63533225,31.9286872,320300
1370,96069,3,3,6,9,13,28,10.71428571,10.71428571,21.42857143,32.14285714,46.42857143,327000
1371,96073,231,246,477,169,127,773,29.8835705,31.8240621,61.7076326,21.86287193,16.42949547,451900
1372,96080,278,577,855,620,917,2392,11.62207358,24.12207358,35.74414716,25.91973244,38.3361204,250400
1373,96087,9,14,23,18,22,63,14.28571429,22.22222222,36.50793651,28.57142857,34.92063492,334500
1374,96088,5,15,20,32,76,128,3.90625,11.71875,15.625,25,59.375,257200
1375,96092,11,21,32,15,15,62,17.74193548,33.87096774,51.61290323,24.19354839,24.19354839,275000
1376,96093,63,82,145,74,60,279,22.58064516,29.390681,51.97132616,26.52329749,21.50537634,298300
1377,96094,38,82,120,113,134,367,10.35422343,22.34332425,32.69754768,30.79019074,36.51226158,248600
1378,96097,86,177,263,203,299,765,11.24183007,23.1372549,34.37908497,26.53594771,39.08496732,190300
1379,96101,45,87,132,137,153,422,10.66350711,20.61611374,31.27962085,32.46445498,36.25592417,145900
1380,96104,7,21,28,12,16,56,12.5,37.5,50,21.42857143,28.57142857,174400
1381,96107,18,36,54,24,13,91,19.78021978,39.56043956,59.34065934,26.37362637,14.28571429,245800
1382,96109,8,32,40,38,69,147,5.442176871,21.76870748,27.21088435,25.85034014,46.93877551,186400
1383,96114,19,55,74,66,84,224,8.482142857,24.55357143,33.03571429,29.46428571,37.5,295100
1384,96118,15,50,65,64,47,176,8.522727273,28.40909091,36.93181818,36.36363636,26.70454545,215000
1385,96120,4,5,9,6,15,30,13.33333333,16.66666667,30,20,50,375300
1386,96122,35,85,120,87,80,287,12.19512195,29.61672474,41.81184669,30.31358885,27.87456446,198000
1387,96130,126,262,388,309,434,1131,11.14058355,23.16534041,34.30592396,27.32095491,38.37312113,218100
1388,96134,12,44,56,67,85,208,5.769230769,21.15384615,26.92307692,32.21153846,40.86538462,130100
1389,96137,7,28,35,23,26,84,8.333333333,33.33333333,41.66666667,27.38095238,30.95238095,236300
1390,96143,40,33,73,27,68,168,23.80952381,19.64285714,43.45238095,16.07142857,40.47619048,542100
1391,96145,122,213,335,111,117,563,21.669627,37.8330373,59.5026643,19.71580817,20.78152753,785700
1392,96146,71,51,122,15,4,141,50.35460993,36.17021277,86.5248227,10.63829787,2.836879433,1203900
1393,96150,276,499,775,454,542,1771,15.58441558,28.17617165,43.76058724,25.63523433,30.60417843,488200
1394,96161,397,457,854,293,229,1376,28.85174419,33.2122093,62.06395349,21.29360465,16.64244186,653600
},,,,,,,,,,,,,
